2010-03-04 => 0 = 0
2010-03-07 => 0 = 0
2010-03-10 => 0 = 0
2010-03-13 => 0 = 0
2010-03-16 => 0 = 0
2010-03-19 => 0 = 0
2010-03-22 => 0 = 0
2010-03-25 => 0 = 0
2010-03-29 => 0 = 0
2010-04-01 => 0 = 0
2010-04-04 => 0 = 0
2010-04-07 => 0 = 0
2010-04-10 => 0 = 0
2010-04-13 => 0 = 0
2010-04-16 => 0 = 0
2010-04-19 => 0 = 0
2010-04-22 => 0 = 0
2010-04-25 => 0 = 0
2010-04-28 => 0 = 0
2010-05-01 => 0 = 0
2010-05-04 => 0 = 0
2010-05-07 => 0 = 0
2010-05-10 => 0 = 0
2010-05-13 => 0 = 0
2010-05-16 => 0 = 0
2010-05-19 => 0 = 0
2010-05-22 => 0 = 0
2010-05-25 => 0 = 0
2010-05-28 => 0 = 0
2010-05-31 => 0 = 0
2010-06-03 => 0 = 0
2010-06-06 => 0 = 0
2010-06-09 => 0 = 0
2010-06-12 => 0 = 0
2010-06-15 => 0 = 0
2010-06-18 => 0 = 0
2010-06-21 => 0 = 0
2010-06-24 => 0 = 0
2010-06-27 => 0 = 0
2010-06-30 => 0 = 0
2010-07-03 => 0 = 0
2010-07-06 => 0 = 0
2010-07-09 => 0 = 0
2010-07-12 => 0 = 0
2010-07-15 => 0 = 0
2010-07-18 => 0 = 0
2010-07-21 => 0 = 0
2010-07-24 => 0 = 0
2010-07-27 => 0 = 0
2010-07-30 => 0 = 0
2010-08-02 => 0 = 0
2010-08-05 => 0 = 0
2010-08-08 => 0 = 0
2010-08-11 => 0 = 0
2010-08-14 => 0 = 0
2010-08-17 => 0 = 0
2010-08-20 => 0.07 = 0.0049
2010-08-23 => 0.07 = 0.0049
2010-08-26 => 0.07 = 0.0049
2010-08-29 => 0.06 = 0.0036
2010-09-01 => 0.06 = 0.0036
2010-09-04 => 0.06 = 0.0036
2010-09-07 => 0.06 = 0.0036
2010-09-10 => 0.06 = 0.0036
2010-09-13 => 0.06 = 0.0036
2010-09-16 => 0.15 = 0.0225
2010-09-19 => 0.06 = 0.0036
2010-09-22 => 0.06 = 0.0036
2010-09-25 => 0.06 = 0.0036
2010-09-28 => 0.06 = 0.0036
2010-10-01 => 0.06 = 0.0036
2010-10-04 => 0.06 = 0.0036
2010-10-07 => 0.06 = 0.0036
2010-10-10 => 0.12 = 0.0144
2010-10-13 => 0.1 = 0.01
2010-10-16 => 0.12 = 0.0144
2010-10-19 => 0.1 = 0.01
2010-10-22 => 0.11 = 0.0121
2010-10-25 => 0.18 = 0.0324
2010-10-28 => 0.19 = 0.0361
2010-10-31 => 0.19 = 0.0361
2010-11-02 => 0.21 = 0.0441
2010-11-05 => 0.25 = 0.0625
2010-11-08 => 0.36 = 0.1296
2010-11-11 => 0.24 = 0.0576
2010-11-14 => 0.3 = 0.09
2010-11-17 => 0.28 = 0.0784
2010-11-20 => 0.29 = 0.0841
2010-11-23 => 0.29 = 0.0841
2010-11-26 => 0.29 = 0.0841
2010-11-29 => 0.28 = 0.0784
2010-12-02 => 0.25 = 0.0625
2010-12-05 => 0.23 = 0.0529
2010-12-08 => 0.25 = 0.0625
2010-12-11 => 0.23 = 0.0529
2010-12-14 => 0.23 = 0.0529
2010-12-17 => 0.25 = 0.0625
2010-12-20 => 0.27 = 0.0729
2010-12-23 => 0.25 = 0.0625
2010-12-26 => 0.27 = 0.0729
2010-12-29 => 0.3 = 0.09
2011-01-01 => 0.3 = 0.09
2011-01-04 => 0.3 = 0.09
2011-01-07 => 0.32 = 0.1024
2011-01-10 => 0.33 = 0.1089
2011-01-13 => 0.42 = 0.1764
2011-01-16 => 0.4 = 0.16
2011-01-19 => 0.35 = 0.1225
2011-01-22 => 0.43 = 0.1849
2011-01-25 => 0.43 = 0.1849
2011-01-28 => 0.45 = 0.2025
2011-01-31 => 0.61 = 0.3721
2011-02-03 => 0.78 = 0.6084
2011-02-06 => 0.92 = 0.8464
2011-02-09 => 0.97 = 0.9409
2011-02-12 => 1.09 = 1.1881
2011-02-15 => 1.08 = 1.1664
2011-02-18 => 1.04 = 1.0816
2011-02-21 => 0.88 = 0.7744
2011-02-24 => 0.96 = 0.9216
2011-02-27 => 0.96 = 0.9216
2011-03-02 => 0.95 = 0.9025
2011-03-05 => 0.92 = 0.8464
2011-03-08 => 0.9 = 0.81
2011-03-11 => 0.93 = 0.8649
2011-03-14 => 0.9 = 0.81
2011-03-17 => 0.87 = 0.7569
2011-03-20 => 0.79 = 0.6241
2011-03-23 => 0.86 = 0.7396
2011-03-26 => 0.9 = 0.81
2011-03-30 => 0.8 = 0.64
2011-04-02 => 0.8 = 0.64
2011-04-05 => 0.77 = 0.5929
2011-04-08 => 0.78 = 0.6084
2011-04-11 => 0.76 = 0.5776
2011-04-14 => 0.99 = 0.9801
2011-04-17 => 1.09 = 1.1881
2011-04-20 => 1.19 = 1.4161
2011-04-23 => 1.38 = 1.9044
2011-04-26 => 1.71 = 2.9241
2011-04-29 => 2.66 = 7.0756
2011-05-02 => 3.95 = 15.6025
2011-05-05 => 3.56 = 12.6736
2011-05-08 => 3.75 = 14.0625
2011-05-11 => 5.41 = 29.2681
2011-05-14 => 8.56 = 73.2736
2011-05-17 => 8.47 = 71.7409
2011-05-20 => 7.28 = 52.9984
2011-05-23 => 6.81 = 46.3761
2011-05-26 => 7.95 = 63.2025
2011-05-29 => 8.68 = 75.3424
2011-06-01 => 9.47 = 89.6809
2011-06-04 => 15.05 = 226.503
2011-06-07 => 19.19 = 368.256
2011-06-10 => 32.34 = 1045.88
2011-06-13 => 24.87 = 618.517
2011-06-16 => 19.99 = 399.6
2011-06-19 => 17.6 = 309.76
2011-06-22 => 15.39 = 236.852
2011-06-25 => 16.95 = 287.302
2011-06-28 => 17.89 = 320.052
2011-07-01 => 17.38 = 302.064
2011-07-04 => 15.74 = 247.748
2011-07-07 => 16.44 = 270.274
2011-07-10 => 15.16 = 229.826
2011-07-13 => 14.52 = 210.83
2011-07-16 => 14.25 = 203.062
2011-07-19 => 13.93 = 194.045
2011-07-22 => 13.94 = 194.324
2011-07-25 => 14.16 = 200.506
2011-07-28 => 14.1 = 198.81
2011-07-31 => 14.06 = 197.684
2011-08-03 => 13.37 = 178.757
2011-08-06 => 11.42 = 130.416
2011-08-09 => 9.66 = 93.3156
2011-08-12 => 10.35 = 107.122
2011-08-15 => 11.4 = 129.96
2011-08-18 => 11.39 = 129.732
2011-08-21 => 11.75 = 138.062
2011-08-24 => 11.47 = 131.561
2011-08-27 => 10.01 = 100.2
2011-08-30 => 9.4 = 88.36
2011-09-02 => 8.46 = 71.5716
2011-09-05 => 8.56 = 73.2736
2011-09-08 => 7.53 = 56.7009
2011-09-11 => 6.49 = 42.1201
2011-09-14 => 6.19 = 38.3161
2011-09-17 => 5.18 = 26.8324
2011-09-20 => 5.89 = 34.6921
2011-09-23 => 5.8 = 33.64
2011-09-26 => 5.49 = 30.1401
2011-09-29 => 4.95 = 24.5025
2011-10-02 => 5.27 = 27.7729
2011-10-05 => 5.03 = 25.3009
2011-10-08 => 4.79 = 22.9441
2011-10-11 => 4.23 = 17.8929
2011-10-14 => 4.37 = 19.0969
2011-10-17 => 3.87 = 14.9769
2011-10-20 => 2.59 = 6.7081
2011-10-23 => 3.31 = 10.9561
2011-10-26 => 3 = 9
2011-10-29 => 3.39 = 11.4921
2011-10-31 => 3.38 = 11.4244
2011-11-03 => 3.28 = 10.7584
2011-11-06 => 3.04 = 9.2416
2011-11-09 => 3.09 = 9.5481
2011-11-12 => 3.11 = 9.6721
2011-11-15 => 2.67 = 7.1289
2011-11-18 => 2.37 = 5.6169
2011-11-21 => 2.3 = 5.29
2011-11-24 => 2.48 = 6.1504
2011-11-27 => 2.51 = 6.3001
2011-11-30 => 3 = 9
2011-12-03 => 3.1 = 9.61
2011-12-06 => 3.06 = 9.3636
2011-12-09 => 3.04 = 9.2416
2011-12-12 => 3.33 = 11.0889
2011-12-15 => 3.2 = 10.24
2011-12-18 => 3.36 = 11.2896
2011-12-21 => 4.08 = 16.6464
2011-12-24 => 4.06 = 16.4836
2011-12-27 => 4.09 = 16.7281
2011-12-30 => 4.47 = 19.9809
2012-01-02 => 5.45 = 29.7025
2012-01-05 => 6.6 = 43.56
2012-01-08 => 7.2 = 51.84
2012-01-11 => 7.1 = 50.41
2012-01-14 => 6.81 = 46.3761
2012-01-17 => 6.97 = 48.5809
2012-01-20 => 6.57 = 43.1649
2012-01-23 => 6.47 = 41.8609
2012-01-26 => 6.08 = 36.9664
2012-01-29 => 5.72 = 32.7184
2012-02-01 => 5.77 = 33.2929
2012-02-04 => 5.99 = 35.8801
2012-02-07 => 5.74 = 32.9476
2012-02-10 => 5.94 = 35.2836
2012-02-13 => 5.69 = 32.3761
2012-02-16 => 4.74 = 22.4676
2012-02-19 => 4.38 = 19.1844
2012-02-22 => 4.63 = 21.4369
2012-02-25 => 5.05 = 25.5025
2012-02-28 => 4.98 = 24.8004
2012-03-02 => 4.94 = 24.4036
2012-03-05 => 5.04 = 25.4016
2012-03-08 => 4.99 = 24.9001
2012-03-11 => 4.98 = 24.8004
2012-03-14 => 5.45 = 29.7025
2012-03-17 => 5.4 = 29.16
2012-03-20 => 4.95 = 24.5025
2012-03-23 => 4.81 = 23.1361
2012-03-27 => 4.74 = 22.4676
2012-03-30 => 4.85 = 23.5225
2012-04-02 => 4.97 = 24.7009
2012-04-05 => 4.96 = 24.6016
2012-04-08 => 4.94 = 24.4036
2012-04-11 => 4.9 = 24.01
2012-04-14 => 4.97 = 24.7009
2012-04-17 => 4.99 = 24.9001
2012-04-20 => 5.19 = 26.9361
2012-04-23 => 5.3 = 28.09
2012-04-26 => 5.16 = 26.6256
2012-04-29 => 5.09 = 25.9081
2012-05-02 => 5.04 = 25.4016
2012-05-05 => 5.15 = 26.5225
2012-05-08 => 5.1 = 26.01
2012-05-11 => 5.1 = 26.01
2012-05-14 => 5.01 = 25.1001
2012-05-17 => 5.1 = 26.01
2012-05-20 => 5.14 = 26.4196
2012-05-23 => 5.13 = 26.3169
2012-05-26 => 5.15 = 26.5225
2012-05-29 => 5.16 = 26.6256
2012-06-01 => 5.21 = 27.1441
2012-06-04 => 5.27 = 27.7729
2012-06-07 => 5.48 = 30.0304
2012-06-10 => 5.68 = 32.2624
2012-06-13 => 5.76 = 33.1776
2012-06-16 => 6.27 = 39.3129
2012-06-19 => 6.48 = 41.9904
2012-06-22 => 6.8 = 46.24
2012-06-25 => 6.56 = 43.0336
2012-06-28 => 6.58 = 43.2964
2012-07-01 => 6.69 = 44.7561
2012-07-04 => 6.71 = 45.0241
2012-07-07 => 6.74 = 45.4276
2012-07-10 => 6.98 = 48.7204
2012-07-13 => 7.46 = 55.6516
2012-07-16 => 7.8 = 60.84
2012-07-19 => 9.37 = 87.7969
2012-07-22 => 9.53 = 90.8209
2012-07-25 => 8.91 = 79.3881
2012-07-28 => 8.95 = 80.1025
2012-07-31 => 9.22 = 85.0084
2012-08-03 => 10.12 = 102.414
2012-08-06 => 11.21 = 125.664
2012-08-09 => 11.35 = 128.822
2012-08-12 => 11.64 = 135.49
2012-08-15 => 12.3 = 151.29
2012-08-18 => 15.37 = 236.237
2012-08-21 => 10.45 = 109.202
2012-08-24 => 10.25 = 105.062
2012-08-27 => 10.99 = 120.78
2012-08-30 => 11.14 = 124.1
2012-09-02 => 10.36 = 107.33
2012-09-05 => 10.59 = 112.148
2012-09-08 => 11.27 = 127.013
2012-09-11 => 11.14 = 124.1
2012-09-14 => 11.48 = 131.79
2012-09-17 => 11.98 = 143.52
2012-09-20 => 12.63 = 159.517
2012-09-23 => 12.4 = 153.76
2012-09-26 => 12.24 = 149.818
2012-09-29 => 12.46 = 155.252
2012-10-02 => 12.58 = 158.256
2012-10-05 => 13.07 = 170.825
2012-10-08 => 12.58 = 158.256
2012-10-11 => 12.16 = 147.866
2012-10-14 => 12.1 = 146.41
2012-10-17 => 11.99 = 143.76
2012-10-20 => 11.94 = 142.564
2012-10-23 => 11.86 = 140.66
2012-10-26 => 11.56 = 133.634
2012-10-28 => 10.69 = 114.276
2012-10-31 => 11.17 = 124.769
2012-11-03 => 10.62 = 112.784
2012-11-06 => 10.97 = 120.341
2012-11-09 => 11.04 = 121.882
2012-11-12 => 11.17 = 124.769
2012-11-15 => 11.28 = 127.238
2012-11-18 => 11.82 = 139.712
2012-11-21 => 11.9 = 141.61
2012-11-24 => 12.46 = 155.252
2012-11-27 => 12.5 = 156.25
2012-11-30 => 12.66 = 160.276
2012-12-03 => 12.75 = 162.562
2012-12-06 => 13.69 = 187.416
2012-12-09 => 13.53 = 183.061
2012-12-12 => 13.8 = 190.44
2012-12-15 => 13.75 = 189.062
2012-12-18 => 13.4 = 179.56
2012-12-21 => 13.63 = 185.777
2012-12-24 => 13.45 = 180.902
2012-12-27 => 13.51 = 182.52
2012-12-30 => 13.57 = 184.145
2013-01-02 => 13.42 = 180.096
2013-01-05 => 13.54 = 183.332
2013-01-08 => 13.84 = 191.546
2013-01-11 => 14.31 = 204.776
2013-01-14 => 14.34 = 205.636
2013-01-17 => 15.53 = 241.181
2013-01-20 => 16.15 = 260.822
2013-01-23 => 17.97 = 322.921
2013-01-26 => 17.71 = 313.644
2013-01-29 => 19.78 = 391.248
2013-02-01 => 21.25 = 451.562
2013-02-04 => 20.99 = 440.58
2013-02-07 => 22.15 = 490.622
2013-02-10 => 23.97 = 574.561
2013-02-13 => 24.3 = 590.49
2013-02-16 => 27.39 = 750.212
2013-02-19 => 29.48 = 869.07
2013-02-22 => 30.52 = 931.47
2013-02-25 => 30.4 = 924.16
2013-02-28 => 33.36 = 1112.89
2013-03-03 => 34.25 = 1173.06
2013-03-06 => 42 = 1764
2013-03-09 => 46.93 = 2202.42
2013-03-12 => 44.32 = 1964.26
2013-03-15 => 46.9 = 2199.61
2013-03-18 => 52.12 = 2716.49
2013-03-21 => 70.25 = 4935.06
2013-03-24 => 71.93 = 5173.92
2013-03-27 => 88.8 = 7885.44
2013-03-30 => 92.5 = 8556.25
2013-04-03 => 117.34 = 13768.7
2013-04-06 => 142.1 = 20192.4
2013-04-09 => 186.96 = 34954
2013-04-12 => 124.9 = 15600
2013-04-15 => 100 = 10000
2013-04-18 => 93.9 = 8817.21
2013-04-21 => 127.5 = 16256.2
2013-04-24 => 142.5 = 20306.2
2013-04-27 => 137 = 18769
2013-04-30 => 144.54 = 20891.8
2013-05-03 => 103.3 = 10670.9
2013-05-06 => 115.98 = 13451.4
2013-05-09 => 113.35 = 12848.2
2013-05-12 => 115.68 = 13381.9
2013-05-15 => 112 = 12544
2013-05-18 => 123.32 = 15207.8
2013-05-21 => 122.02 = 14888.9
2013-05-24 => 126.7 = 16052.9
2013-05-27 => 133.5 = 17822.2
2013-05-30 => 132.3 = 17503.3
2013-06-02 => 129.3 = 16718.5
2013-06-05 => 121.42 = 14742.8
2013-06-08 => 111.5 = 12432.2
2013-06-11 => 106.1 = 11257.2
2013-06-14 => 103.9 = 10795.2
2013-06-17 => 99.9 = 9980.01
2013-06-20 => 107.68 = 11595
2013-06-23 => 108.35 = 11739.7
2013-06-26 => 103.89 = 10793.1
2013-06-29 => 94.65 = 8958.62
2013-07-02 => 87 = 7569
2013-07-05 => 80.04 = 6406.4
2013-07-08 => 75 = 5625
2013-07-11 => 87.9 = 7726.41
2013-07-14 => 98 = 9604
2013-07-17 => 97.05 = 9418.7
2013-07-20 => 92 = 8464
2013-07-23 => 91.99 = 8462.16
2013-07-26 => 97 = 9409
2013-07-29 => 98.7 = 9741.69
2013-08-01 => 106.2 = 11278.4
2013-08-04 => 104.95 = 11014.5
2013-08-07 => 106.56 = 11355
2013-08-10 => 102.8 = 10567.8
2013-08-13 => 106.64 = 11372.1
2013-08-16 => 98.08 = 9619.69
2013-08-19 => 99.3 = 9860.49
2013-08-22 => 110.43 = 12194.8
2013-08-25 => 109.04 = 11889.7
2013-08-28 => 117.72 = 13858
2013-08-31 => 124.84 = 15585
2013-09-03 => 130.09 = 16923.4
2013-09-06 => 122.63 = 15038.1
2013-09-09 => 118.18 = 13966.5
2013-09-12 => 126.54 = 16012.4
2013-09-15 => 124.05 = 15388.4
2013-09-18 => 139.15 = 19362.7
2013-09-21 => 123.04 = 15138.8
2013-09-24 => 122.65 = 15043
2013-09-27 => 124.65 = 15537.6
2013-09-30 => 127.01 = 16131.5
2013-10-03 => 103.85 = 10784.8
2013-10-06 => 121.2 = 14689.4
2013-10-09 => 124.12 = 15405.8
2013-10-12 => 127.41 = 16233.3
2013-10-15 => 135.17 = 18270.9
2013-10-18 => 143.94 = 20718.7
2013-10-21 => 186.12 = 34640.7
2013-10-24 => 203.7 = 41493.7
2013-10-27 => 179.56 = 32241.8
2013-10-29 => 216 = 46656
2013-11-01 => 203 = 41209
2013-11-04 => 229.95 = 52877
2013-11-07 => 291.02 = 84692.6
2013-11-10 => 328 = 107584
2013-11-13 => 393 = 154449
2013-11-16 => 437.24 = 191179
2013-11-19 => 547 = 299209
2013-11-22 => 795 = 632025
2013-11-25 => 814.56 = 663508
2013-11-28 => 1014.1 = 1.0284e+06
2013-12-01 => 955.01 = 912044
2013-12-04 => 1136.9 = 1.29254e+06
2013-12-07 => 705.91 = 498309
2013-12-10 => 978.76 = 957971
2013-12-13 => 885 = 783225
2013-12-16 => 690 = 476100
2013-12-19 => 685.3 = 469636
2013-12-22 => 614.11 = 377131
2013-12-25 => 679.02 = 461068
2013-12-28 => 715 = 511225
2013-12-31 => 732 = 535824
2014-01-03 => 807.39 = 651879
2014-01-06 => 915.69 = 838488
2014-01-09 => 826.28 = 682739
2014-01-12 => 844.04 = 712404
2014-01-15 => 841.83 = 708678
2014-01-18 => 811.2 = 658045
2014-01-21 => 824.78 = 680262
2014-01-24 => 780.02 = 608431
2014-01-27 => 747.57 = 558861
2014-01-30 => 800 = 640000
2014-02-02 => 814.34 = 663150
2014-02-05 => 781 = 609961
2014-02-08 => 680.8 = 463489
2014-02-11 => 675.1 = 455760
2014-02-14 => 670.29 = 449289
2014-02-17 => 629.96 = 396850
2014-02-20 => 563 = 316969
2014-02-23 => 611.05 = 373382
2014-02-26 => 585.21 = 342471
2014-03-01 => 567.48 = 322034
2014-03-04 => 673.28 = 453306
2014-03-07 => 631.99 = 399411
2014-03-10 => 629.33 = 396056
2014-03-13 => 641.01 = 410894
2014-03-16 => 634.99 = 403212
2014-03-19 => 611.2 = 373565
2014-03-22 => 563.01 = 316980
2014-03-25 => 585.79 = 343150
2014-03-28 => 499.6 = 249600
2014-04-01 => 457.49 = 209297
2014-04-04 => 448.72 = 201350
2014-04-07 => 458 = 209764
2014-04-10 => 441.93 = 195302
2014-04-13 => 423.37 = 179242
2014-04-16 => 523 = 273529
2014-04-19 => 482.11 = 232430
2014-04-22 => 498.38 = 248383
2014-04-25 => 502.15 = 252155
2014-04-28 => 438.8 = 192545
2014-05-01 => 452.03 = 204331
2014-05-04 => 440 = 193600
2014-05-07 => 428.01 = 183193
2014-05-10 => 449 = 201601
2014-05-13 => 442.45 = 195762
2014-05-16 => 446.53 = 199389
2014-05-19 => 446.89 = 199711
2014-05-22 => 493.97 = 244006
2014-05-25 => 527.91 = 278689
2014-05-28 => 572.7 = 327985
2014-05-31 => 621.3 = 386014
2014-06-03 => 662 = 438244
2014-06-06 => 661.48 = 437556
2014-06-09 => 657.11 = 431794
2014-06-12 => 624.97 = 390588
2014-06-15 => 572.28 = 327504
2014-06-18 => 608 = 369664
2014-06-21 => 593.48 = 352219
2014-06-24 => 588.25 = 346038
2014-06-27 => 577.34 = 333321
2014-06-30 => 599.99 = 359988
2014-07-03 => 650.49 = 423137
2014-07-06 => 631 = 398161
2014-07-09 => 624.97 = 390588
2014-07-12 => 634 = 401956
2014-07-15 => 621.21 = 385902
2014-07-18 => 625.8 = 391626
2014-07-21 => 627 = 393129
2014-07-24 => 620.43 = 384933
2014-07-27 => 595.9 = 355097
2014-07-30 => 585.5 = 342810
2014-08-02 => 595.76 = 354930
2014-08-05 => 588.5 = 346332
2014-08-08 => 585.02 = 342248
2014-08-11 => 590.74 = 348974
2014-08-14 => 549.98 = 302478
2014-08-17 => 523.88 = 274450
2014-08-20 => 490 = 240100
2014-08-23 => 515.69 = 265936
2014-08-26 => 501.55 = 251552
2014-08-29 => 506.61 = 256654
2014-09-01 => 478.87 = 229316
2014-09-04 => 474.5 = 225150
2014-09-07 => 479.59 = 230007
2014-09-10 => 473.35 = 224060
2014-09-13 => 474.62 = 225264
2014-09-16 => 470.83 = 221681
2014-09-19 => 425.56 = 181101
2014-09-22 => 401.15 = 160921
2014-09-25 => 423.68 = 179505
2014-09-28 => 400.39 = 160312
2014-10-01 => 390.18 = 152240
2014-10-04 => 358.9 = 128809
2014-10-07 => 327.61 = 107328
2014-10-10 => 363.61 = 132212
2014-10-13 => 380.8 = 145009
2014-10-16 => 394.84 = 155899
2014-10-19 => 391 = 152881
2014-10-22 => 385.89 = 148911
2014-10-25 => 358.49 = 128515
2014-10-27 => 350.9 = 123131
2014-10-30 => 345.3 = 119232
2014-11-02 => 324.36 = 105209
2014-11-05 => 338.63 = 114670
2014-11-08 => 346.94 = 120367
2014-11-11 => 369.41 = 136464
2014-11-14 => 399.11 = 159289
2014-11-17 => 388.87 = 151220
2014-11-20 => 356.47 = 127071
2014-11-23 => 367.12 = 134777
2014-11-26 => 366.86 = 134586
2014-11-29 => 375.59 = 141068
2014-12-02 => 379.62 = 144111
2014-12-05 => 376 = 141376
2014-12-08 => 362.99 = 131762
2014-12-11 => 348.97 = 121780
2014-12-14 => 357.8 = 128021
2014-12-17 => 321.34 = 103259
2014-12-20 => 331.52 = 109906
2014-12-23 => 336.95 = 113535
2014-12-26 => 329.94 = 108860
2014-12-29 => 313.4 = 98219.6
2015-01-01 => 314.81 = 99105.3
2015-01-04 => 263.17 = 69258.4
2015-01-07 => 297.99 = 88798
2015-01-10 => 275.97 = 76159.4
2015-01-13 => 222 = 49284
2015-01-16 => 208.13 = 43318.1
2015-01-19 => 216.01 = 46660.3
2015-01-22 => 233.51 = 54526.9
2015-01-25 => 254.32 = 64678.7
2015-01-28 => 236.2 = 55790.4
2015-01-31 => 219.25 = 48070.6
2015-02-03 => 227.53 = 51769.9
2015-02-06 => 222.36 = 49444
2015-02-09 => 219.93 = 48369.2
2015-02-12 => 222.33 = 49430.6
2015-02-15 => 234.18 = 54840.3
2015-02-18 => 237.44 = 56377.8
2015-02-21 => 245.41 = 60226.1
2015-02-24 => 239.94 = 57571.2
2015-02-27 => 252.11 = 63559.5
2015-03-02 => 275.87 = 76104.3
2015-03-05 => 273.11 = 74589.1
2015-03-08 => 275 = 75625
2015-03-11 => 296.56 = 87947.8
2015-03-14 => 282.2 = 79636.8
2015-03-17 => 284.48 = 80928.9
2015-03-20 => 262.1 = 68696.4
2015-03-23 => 265.99 = 70750.7
2015-03-26 => 249.23 = 62115.6
2015-03-30 => 242.34 = 58728.7
2015-04-02 => 246.49 = 60757.3
2015-04-05 => 253.67 = 64348.5
2015-04-08 => 253.9 = 64465.2
2015-04-11 => 236 = 55696
2015-04-14 => 223.01 = 49733.5
2015-04-17 => 227.5 = 51756.2
2015-04-20 => 222.61 = 49555.2
2015-04-23 => 233.59 = 54564.3
2015-04-26 => 226.29 = 51207.2
2015-04-29 => 225.2 = 50715
2015-05-02 => 230.97 = 53347.1
2015-05-05 => 238.25 = 56763.1
2015-05-08 => 237.16 = 56244.9
2015-05-11 => 239.11 = 57173.6
2015-05-14 => 235.97 = 55681.8
